"","name","team_name","game_date","season","period","minutes_remaining","seconds_remaining","minute","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y"
"169","Stephen Curry","Golden State Warriors","11/13/16",2016,1,1,48,1,"shot_no","Driving Reverse Layup Shot","2PT Field Goal",2,"Phoenix Suns",-7,21
"170","Stephen Curry","Golden State Warriors","1/2/17",2016,3,3,6,27,"shot_yes","Driving Reverse Layup Shot","2PT Field Goal",1,"Denver Nuggets",1,18
"171","Stephen Curry","Golden State Warriors","1/4/17",2016,3,8,18,32,"shot_yes","Driving Reverse Layup Shot","2PT Field Goal",0,"Portland Trail Blazers",9,2
"172","Stephen Curry","Golden State Warriors","11/16/16",2016,1,5,11,5,"shot_yes","Driving Reverse Layup Shot","2PT Field Goal",3,"Toronto Raptors",-34,8
"173","Stephen Curry","Golden State Warriors","1/28/17",2016,1,0,33,0,"shot_yes","Driving Reverse Layup Shot","2PT Field Goal",0,"Los Angeles Clippers",-4,2
"174","Stephen Curry","Golden State Warriors","3/14/17",2016,3,6,0,30,"shot_no","Driving Reverse Layup Shot","2PT Field Goal",1,"Philadelphia 76ers",9,7
"175","Stephen Curry","Golden State Warriors","11/23/16",2016,3,3,49,27,"shot_no","Driving Reverse Layup Shot","2PT Field Goal",2,"Los Angeles Lakers",17,21
"176","Stephen Curry","Golden State Warriors","1/18/17",2016,3,4,21,28,"shot_yes","Driving Reverse Layup Shot","2PT Field Goal",0,"Oklahoma City Thunder",-2,3
"177","Stephen Curry","Golden State Warriors","3/29/17",2016,3,0,8,24,"shot_yes","Dunk Shot","2PT Field Goal",0,"San Antonio Spurs",0,1
"178","Stephen Curry","Golden State Warriors","11/1/16",2016,2,1,23,13,"shot_no","Fadeaway Jump Shot","2PT Field Goal",21,"Portland Trail Blazers",-125,174
"179","Stephen Curry","Golden State Warriors","12/8/16",2016,3,9,21,33,"shot_no","Fadeaway Jump Shot","2PT Field Goal",8,"Utah Jazz",-81,11
"180","Stephen Curry","Golden State Warriors","12/22/16",2016,1,4,50,4,"shot_yes","Fadeaway Jump Shot","2PT Field Goal",14,"Brooklyn Nets",-140,36
"181","Stephen Curry","Golden State Warriors","3/28/17",2016,1,7,28,7,"shot_no","Fadeaway Jump Shot","2PT Field Goal",8,"Houston Rockets",1,80
"182","Stephen Curry","Golden State Warriors","11/18/16",2016,4,1,13,37,"shot_yes","Fadeaway Jump Shot","3PT Field Goal",23,"Boston Celtics",233,57
"183","Stephen Curry","Golden State Warriors","11/3/16",2016,3,6,1,30,"shot_yes","Fadeaway Jump Shot","3PT Field Goal",26,"Oklahoma City Thunder",218,144
"184","Stephen Curry","Golden State Warriors","3/18/17",2016,1,0,3,0,"shot_yes","Fadeaway Jump Shot","3PT Field Goal",26,"Milwaukee Bucks",-223,139
"185","Stephen Curry","Golden State Warriors","11/10/16",2016,3,3,25,27,"shot_yes","Fadeaway Jump Shot","3PT Field Goal",28,"Denver Nuggets",-205,195
"186","Stephen Curry","Golden State Warriors","3/24/17",2016,3,9,49,33,"shot_yes","Finger Roll Layup Shot","2PT Field Goal",2,"Sacramento Kings",-22,18
"187","Stephen Curry","Golden State Warriors","1/16/17",2016,1,11,41,11,"shot_yes","Finger Roll Layup Shot","2PT Field Goal",2,"Cleveland Cavaliers",-20,16
"188","Stephen Curry","Golden State Warriors","12/11/16",2016,2,0,19,12,"shot_yes","Finger Roll Layup Shot","2PT Field Goal",1,"Minnesota Timberwolves",-11,16
"189","Stephen Curry","Golden State Warriors","12/8/16",2016,1,3,55,3,"shot_yes","Floating Jump shot","2PT Field Goal",20,"Utah Jazz",-102,178
"190","Stephen Curry","Golden State Warriors","3/20/17",2016,2,5,18,17,"shot_no","Floating Jump shot","2PT Field Goal",4,"Oklahoma City Thunder",1,41
"191","Stephen Curry","Golden State Warriors","12/1/16",2016,1,10,48,10,"shot_yes","Floating Jump shot","2PT Field Goal",12,"Houston Rockets",-45,115
"192","Stephen Curry","Golden State Warriors","3/2/17",2016,4,6,4,42,"shot_yes","Floating Jump shot","2PT Field Goal",18,"Chicago Bulls",-186,-1
"193","Stephen Curry","Golden State Warriors","11/13/16",2016,3,0,7,24,"shot_no","Floating Jump shot","2PT Field Goal",10,"Phoenix Suns",33,101
"194","Stephen Curry","Golden State Warriors","10/30/16",2016,1,8,55,8,"shot_yes","Floating Jump shot","2PT Field Goal",7,"Phoenix Suns",58,47
"195","Stephen Curry","Golden State Warriors","11/3/16",2016,3,5,29,29,"shot_no","Floating Jump shot","2PT Field Goal",4,"Oklahoma City Thunder",-34,36
"196","Stephen Curry","Golden State Warriors","4/4/17",2016,3,2,52,26,"shot_no","Floating Jump shot","2PT Field Goal",21,"Minnesota Timberwolves",-156,143
"197","Stephen Curry","Golden State Warriors","2/2/17",2016,2,0,44,12,"shot_no","Floating Jump shot","2PT Field Goal",9,"Los Angeles Clippers",14,92
"198","Stephen Curry","Golden State Warriors","3/14/17",2016,3,4,46,28,"shot_no","Floating Jump shot","2PT Field Goal",9,"Philadelphia 76ers",-1,97
"199","Stephen Curry","Golden State Warriors","12/17/16",2016,2,5,32,17,"shot_no","Floating Jump shot","2PT Field Goal",7,"Portland Trail Blazers",-9,70
"200","Stephen Curry","Golden State Warriors","3/16/17",2016,3,7,55,31,"shot_yes","Floating Jump shot","2PT Field Goal",5,"Orlando Magic",0,51
"201","Stephen Curry","Golden State Warriors","11/23/16",2016,1,3,19,3,"shot_yes","Floating Jump shot","2PT Field Goal",4,"Los Angeles Lakers",-34,36
"202","Stephen Curry","Golden State Warriors","12/3/16",2016,3,0,2,24,"shot_no","Floating Jump shot","2PT Field Goal",9,"Phoenix Suns",93,34
"203","Stephen Curry","Golden State Warriors","3/24/17",2016,1,8,36,8,"shot_yes","Floating Jump shot","2PT Field Goal",15,"Sacramento Kings",-17,159
"204","Stephen Curry","Golden State Warriors","1/4/17",2016,3,11,15,35,"shot_no","Floating Jump shot","2PT Field Goal",18,"Portland Trail Blazers",87,159
"205","Stephen Curry","Golden State Warriors","11/19/16",2016,1,5,25,5,"shot_yes","Floating Jump shot","2PT Field Goal",9,"Milwaukee Bucks",74,62
"206","Stephen Curry","Golden State Warriors","1/4/17",2016,3,4,25,28,"shot_yes","Floating Jump shot","2PT Field Goal",8,"Portland Trail Blazers",-1,82
"207","Stephen Curry","Golden State Warriors","11/19/16",2016,1,3,12,3,"shot_no","Floating Jump shot","2PT Field Goal",5,"Milwaukee Bucks",50,7
"208","Stephen Curry","Golden State Warriors","1/4/17",2016,2,3,21,15,"shot_yes","Floating Jump shot","2PT Field Goal",6,"Portland Trail Blazers",-14,61
"209","Stephen Curry","Golden State Warriors","11/26/16",2016,1,3,14,3,"shot_yes","Floating Jump shot","2PT Field Goal",9,"Minnesota Timberwolves",96,21
"210","Stephen Curry","Golden State Warriors","11/26/16",2016,3,2,55,26,"shot_yes","Floating Jump shot","2PT Field Goal",8,"Minnesota Timberwolves",4,85
"211","Stephen Curry","Golden State Warriors","2/23/17",2016,2,3,27,15,"shot_no","Floating Jump shot","2PT Field Goal",6,"Los Angeles Clippers",-14,65
"212","Stephen Curry","Golden State Warriors","3/6/17",2016,3,6,16,30,"shot_no","Floating Jump shot","2PT Field Goal",8,"Atlanta Hawks",-86,26
"213","Stephen Curry","Golden State Warriors","11/26/16",2016,1,8,14,8,"shot_yes","Floating Jump shot","2PT Field Goal",14,"Minnesota Timberwolves",-73,129
"214","Stephen Curry","Golden State Warriors","11/9/16",2016,4,9,34,45,"shot_yes","Floating Jump shot","2PT Field Goal",13,"Dallas Mavericks",89,105
"215","Stephen Curry","Golden State Warriors","1/6/17",2016,3,0,4,24,"shot_yes","Floating Jump shot","2PT Field Goal",13,"Memphis Grizzlies",59,121
"216","Stephen Curry","Golden State Warriors","1/8/17",2016,1,6,8,6,"shot_no","Floating Jump shot","2PT Field Goal",9,"Sacramento Kings",66,65
"217","Stephen Curry","Golden State Warriors","11/7/16",2016,4,1,28,37,"shot_no","Floating Jump shot","2PT Field Goal",5,"New Orleans Pelicans",-1,57
"218","Stephen Curry","Golden State Warriors","12/5/16",2016,1,1,41,1,"shot_no","Floating Jump shot","2PT Field Goal",4,"Indiana Pacers",-27,36
"219","Stephen Curry","Golden State Warriors","11/26/16",2016,1,0,57,0,"shot_yes","Floating Jump shot","2PT Field Goal",9,"Minnesota Timberwolves",87,31
"220","Stephen Curry","Golden State Warriors","2/10/17",2016,1,3,50,3,"shot_yes","Floating Jump shot","2PT Field Goal",11,"Memphis Grizzlies",-53,100
"221","Stephen Curry","Golden State Warriors","12/3/16",2016,1,0,2,0,"shot_no","Floating Jump shot","2PT Field Goal",12,"Phoenix Suns",4,126
"222","Stephen Curry","Golden State Warriors","11/7/16",2016,3,7,43,31,"shot_no","Floating Jump shot","2PT Field Goal",12,"New Orleans Pelicans",40,115
"223","Stephen Curry","Golden State Warriors","2/8/17",2016,3,3,14,27,"shot_yes","Floating Jump shot","2PT Field Goal",13,"Chicago Bulls",-55,120
"224","Stephen Curry","Golden State Warriors","12/3/16",2016,3,3,46,27,"shot_yes","Floating Jump shot","2PT Field Goal",10,"Phoenix Suns",92,41
"225","Stephen Curry","Golden State Warriors","2/27/17",2016,1,0,0,0,"shot_no","Hook Shot","2PT Field Goal",5,"Philadelphia 76ers",56,16
"226","Stephen Curry","Golden State Warriors","3/16/17",2016,3,11,36,35,"shot_yes","Jump Bank Shot","3PT Field Goal",26,"Orlando Magic",112,244
"227","Stephen Curry","Golden State Warriors","2/13/17",2016,3,4,19,28,"shot_no","Jump Bank Shot","2PT Field Goal",16,"Denver Nuggets",-125,105
"228","Stephen Curry","Golden State Warriors","1/25/17",2016,1,10,18,10,"shot_no","Jump Bank Shot","2PT Field Goal",6,"Charlotte Hornets",63,8
"229","Stephen Curry","Golden State Warriors","3/29/17",2016,1,6,17,6,"shot_no","Jump Bank Shot","2PT Field Goal",11,"San Antonio Spurs",117,26
"230","Stephen Curry","Golden State Warriors","3/31/17",2016,3,5,31,29,"shot_no","Jump Shot","3PT Field Goal",27,"Houston Rockets",171,213
"231","Stephen Curry","Golden State Warriors","1/22/17",2016,2,1,3,13,"shot_yes","Jump Shot","3PT Field Goal",23,"Orlando Magic",-230,11
"232","Stephen Curry","Golden State Warriors","11/4/16",2016,2,2,33,14,"shot_no","Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-170,194
"233","Stephen Curry","Golden State Warriors","11/4/16",2016,2,8,42,20,"shot_no","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",-246,-6
"234","Stephen Curry","Golden State Warriors","11/4/16",2016,2,6,23,18,"shot_no","Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-116,223
"235","Stephen Curry","Golden State Warriors","11/4/16",2016,1,11,11,11,"shot_no","Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-196,168
"236","Stephen Curry","Golden State Warriors","11/4/16",2016,3,8,49,32,"shot_no","Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-85,243
"237","Stephen Curry","Golden State Warriors","11/4/16",2016,3,4,30,28,"shot_no","Jump Shot","3PT Field Goal",26,"Los Angeles Lakers",-245,94
"238","Stephen Curry","Golden State Warriors","11/4/16",2016,4,4,38,40,"shot_no","Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-122,223
"239","Stephen Curry","Golden State Warriors","11/4/16",2016,1,5,12,5,"shot_no","Jump Shot","2PT Field Goal",20,"Los Angeles Lakers",-202,41
"240","Stephen Curry","Golden State Warriors","11/4/16",2016,1,11,4,11,"shot_no","Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-232,114
"241","Stephen Curry","Golden State Warriors","3/2/17",2016,3,6,28,30,"shot_yes","Jump Shot","3PT Field Goal",25,"Chicago Bulls",122,223
"242","Stephen Curry","Golden State Warriors","3/2/17",2016,4,6,8,42,"shot_no","Jump Shot","2PT Field Goal",6,"Chicago Bulls",-60,13
"243","Stephen Curry","Golden State Warriors","3/2/17",2016,4,4,44,40,"shot_no","Jump Shot","3PT Field Goal",25,"Chicago Bulls",-135,213
"244","Stephen Curry","Golden State Warriors","3/2/17",2016,2,3,13,15,"shot_yes","Jump Shot","3PT Field Goal",23,"Chicago Bulls",-233,-21
"245","Stephen Curry","Golden State Warriors","11/10/16",2016,2,4,49,16,"shot_no","Jump Shot","3PT Field Goal",25,"Denver Nuggets",-147,208
"246","Stephen Curry","Golden State Warriors","11/10/16",2016,3,0,1,24,"shot_no","Jump Shot","3PT Field Goal",29,"Denver Nuggets",155,247
"247","Stephen Curry","Golden State Warriors","11/10/16",2016,3,7,2,31,"shot_no","Jump Shot","3PT Field Goal",23,"Denver Nuggets",-237,-11
"248","Stephen Curry","Golden State Warriors","11/10/16",2016,3,4,12,28,"shot_yes","Jump Shot","3PT Field Goal",29,"Denver Nuggets",-176,232
"249","Stephen Curry","Golden State Warriors","11/10/16",2016,2,1,38,13,"shot_no","Jump Shot","3PT Field Goal",24,"Denver Nuggets",-243,-11
"250","Stephen Curry","Golden State Warriors","11/10/16",2016,3,3,3,27,"shot_no","Jump Shot","3PT Field Goal",33,"Denver Nuggets",107,321
"251","Stephen Curry","Golden State Warriors","11/10/16",2016,3,10,37,34,"shot_no","Jump Shot","2PT Field Goal",20,"Denver Nuggets",207,11
"252","Stephen Curry","Golden State Warriors","11/10/16",2016,1,5,21,5,"shot_no","Jump Shot","3PT Field Goal",26,"Denver Nuggets",-37,267
"253","Stephen Curry","Golden State Warriors","11/10/16",2016,1,6,32,6,"shot_yes","Jump Shot","3PT Field Goal",25,"Denver Nuggets",-147,208
"254","Stephen Curry","Golden State Warriors","11/10/16",2016,1,0,37,0,"shot_yes","Jump Shot","3PT Field Goal",25,"Denver Nuggets",-156,198
"255","Stephen Curry","Golden State Warriors","11/10/16",2016,3,6,32,30,"shot_yes","Jump Shot","3PT Field Goal",25,"Denver Nuggets",-201,149
"256","Stephen Curry","Golden State Warriors","12/15/16",2016,3,1,42,25,"shot_no","Jump Shot","2PT Field Goal",22,"New York Knicks",-215,62
"257","Stephen Curry","Golden State Warriors","1/22/17",2016,3,10,51,34,"shot_no","Jump Shot","3PT Field Goal",23,"Orlando Magic",236,11
"258","Stephen Curry","Golden State Warriors","1/22/17",2016,3,5,19,29,"shot_no","Jump Shot","3PT Field Goal",25,"Orlando Magic",200,165
"259","Stephen Curry","Golden State Warriors","1/22/17",2016,3,1,30,25,"shot_yes","Jump Shot","3PT Field Goal",22,"Orlando Magic",-222,-11
"260","Stephen Curry","Golden State Warriors","1/22/17",2016,1,4,47,4,"shot_yes","Jump Shot","3PT Field Goal",26,"Orlando Magic",-97,244
"261","Stephen Curry","Golden State Warriors","1/22/17",2016,1,8,45,8,"shot_no","Jump Shot","3PT Field Goal",25,"Orlando Magic",184,178
"262","Stephen Curry","Golden State Warriors","12/15/16",2016,2,11,35,23,"shot_no","Jump Shot","2PT Field Goal",4,"New York Knicks",24,43
"263","Stephen Curry","Golden State Warriors","12/15/16",2016,1,10,13,10,"shot_no","Jump Shot","3PT Field Goal",27,"New York Knicks",-197,195
"264","Stephen Curry","Golden State Warriors","12/15/16",2016,1,6,9,6,"shot_no","Jump Shot","3PT Field Goal",26,"New York Knicks",-194,183
"265","Stephen Curry","Golden State Warriors","11/26/16",2016,3,0,3,24,"shot_no","Jump Shot","3PT Field Goal",27,"Minnesota Timberwolves",-78,259
"266","Stephen Curry","Golden State Warriors","11/26/16",2016,4,3,47,39,"shot_no","Jump Shot","3PT Field Goal",26,"Minnesota Timberwolves",-30,262
"267","Stephen Curry","Golden State Warriors","11/26/16",2016,1,7,59,7,"shot_no","Jump Shot","3PT Field Goal",31,"Minnesota Timberwolves",-165,267
"268","Stephen Curry","Golden State Warriors","11/26/16",2016,3,9,30,33,"shot_yes","Jump Shot","3PT Field Goal",28,"Minnesota Timberwolves",-142,249
"269","Stephen Curry","Golden State Warriors","11/26/16",2016,3,0,35,24,"shot_yes","Jump Shot","3PT Field Goal",29,"Minnesota Timberwolves",-106,272
"270","Stephen Curry","Golden State Warriors","11/26/16",2016,1,1,44,1,"shot_no","Jump Shot","3PT Field Goal",27,"Minnesota Timberwolves",-187,200
"271","Stephen Curry","Golden State Warriors","12/15/16",2016,3,3,25,27,"shot_no","Jump Shot","3PT Field Goal",26,"New York Knicks",-2,262
"272","Stephen Curry","Golden State Warriors","12/15/16",2016,2,2,23,14,"shot_yes","Jump Shot","3PT Field Goal",23,"New York Knicks",230,16
"273","Stephen Curry","Golden State Warriors","12/15/16",2016,2,3,13,15,"shot_no","Jump Shot","3PT Field Goal",29,"New York Knicks",-161,244
"274","Stephen Curry","Golden State Warriors","2/23/17",2016,3,0,30,24,"shot_yes","Jump Shot","3PT Field Goal",27,"Los Angeles Clippers",-199,188
"275","Stephen Curry","Golden State Warriors","2/23/17",2016,1,5,57,5,"shot_yes","Jump Shot","2PT Field Goal",22,"Los Angeles Clippers",-173,139
"276","Stephen Curry","Golden State Warriors","2/23/17",2016,1,11,4,11,"shot_yes","Jump Shot","2PT Field Goal",17,"Los Angeles Clippers",-174,16
"277","Stephen Curry","Golden State Warriors","10/28/16",2016,3,10,14,34,"shot_no","Jump Shot","2PT Field Goal",19,"New Orleans Pelicans",-171,90
"278","Stephen Curry","Golden State Warriors","10/28/16",2016,4,1,22,37,"shot_no","Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",-55,257
"279","Stephen Curry","Golden State Warriors","10/28/16",2016,3,5,0,29,"shot_no","Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",-178,200
"280","Stephen Curry","Golden State Warriors","10/28/16",2016,1,8,57,8,"shot_no","Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",-156,203
"281","Stephen Curry","Golden State Warriors","10/28/16",2016,3,0,39,24,"shot_no","Jump Shot","3PT Field Goal",31,"New Orleans Pelicans",64,306
"282","Stephen Curry","Golden State Warriors","10/28/16",2016,1,10,53,10,"shot_yes","Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",-107,228
"283","Stephen Curry","Golden State Warriors","10/28/16",2016,2,6,36,18,"shot_yes","Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",105,242
"284","Stephen Curry","Golden State Warriors","10/28/16",2016,3,0,56,24,"shot_yes","Jump Shot","3PT Field Goal",29,"New Orleans Pelicans",-138,262
"285","Stephen Curry","Golden State Warriors","10/28/16",2016,1,4,54,4,"shot_no","Jump Shot","3PT Field Goal",24,"New Orleans Pelicans",19,247
"286","Stephen Curry","Golden State Warriors","10/28/16",2016,4,4,52,40,"shot_no","Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",135,218
"287","Stephen Curry","Golden State Warriors","10/28/16",2016,3,3,57,27,"shot_yes","Jump Shot","3PT Field Goal",22,"New Orleans Pelicans",-228,-1
"288","Stephen Curry","Golden State Warriors","2/23/17",2016,3,3,42,27,"shot_no","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",163,205
"289","Stephen Curry","Golden State Warriors","2/23/17",2016,3,2,19,26,"shot_no","Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",-192,165
"290","Stephen Curry","Golden State Warriors","2/23/17",2016,3,11,28,35,"shot_no","Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",182,174
"291","Stephen Curry","Golden State Warriors","1/4/17",2016,2,4,5,16,"shot_yes","Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",102,228
"292","Stephen Curry","Golden State Warriors","11/18/16",2016,2,4,22,16,"shot_no","Jump Shot","3PT Field Goal",26,"Boston Celtics",-14,262
"293","Stephen Curry","Golden State Warriors","1/4/17",2016,1,4,27,4,"shot_no","Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",63,239
"294","Stephen Curry","Golden State Warriors","3/26/17",2016,4,4,57,40,"shot_yes","Jump Shot","3PT Field Goal",24,"Memphis Grizzlies",-19,247
"295","Stephen Curry","Golden State Warriors","3/26/17",2016,1,4,36,4,"shot_no","Jump Shot","3PT Field Goal",26,"Memphis Grizzlies",-176,200
"296","Stephen Curry","Golden State Warriors","2/11/17",2016,1,0,0,0,"shot_no","Jump Shot","3PT Field Goal",44,"Oklahoma City Thunder",64,439
"297","Stephen Curry","Golden State Warriors","2/11/17",2016,3,2,9,26,"shot_no","Jump Shot","2PT Field Goal",6,"Oklahoma City Thunder",-20,61
"298","Stephen Curry","Golden State Warriors","2/11/17",2016,3,0,0,24,"shot_no","Jump Shot","3PT Field Goal",45,"Oklahoma City Thunder",91,442
"299","Stephen Curry","Golden State Warriors","2/11/17",2016,1,1,46,1,"shot_no","Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",174,174
"300","Stephen Curry","Golden State Warriors","2/11/17",2016,2,1,26,13,"shot_no","Jump Shot","3PT Field Goal",22,"Oklahoma City Thunder",225,31
"301","Stephen Curry","Golden State Warriors","12/3/16",2016,3,3,5,27,"shot_no","Jump Shot","2PT Field Goal",8,"Phoenix Suns",-29,80
